,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
1251,089590,제주항공,21100.0,38499615.0,812341876500.0,1066311685290,985425319597,80886365693,55986554979,10.043001308566655,14.509588539689599
478,027740,마니커,1815.0,39694518.0,72045550170.0,185587746273,122641329459,62946416814,4943838258,1.144553634925511,14.572796764420362
81,003550,LG,93500.0,157300993.0,14707642845500.0,24005975000000,2935836000000,21070139000000,1001079000000,0.6980325495479646,14.691790403654457
1409,124560,태웅로직스,8590.0,19536792.0,167821043280.0,209404806217,129987153834,79417652383,11388028586,2.1131453555270725,14.736619425623209
554,177350,베셀,4635.0,11480098.0,53210254230.0,71963096047,56010249164,15952846883,3588329758,3.3354707545461997,14.828696864152583
1279,071320,지역난방공사,40800.0,11578744.0,472412755200.0,6008225985512,4153243045458,1854982940054,31674671048,0.25467229104880484,14.914527588435021
1218,208140,정다운,2950.0,32529824.0,95962980800.0,158956301941,79580843778,79375458163,6399513476,1.2089754569093258,14.995355687567272
810,002310,아세아제지,44800.0,8956502.0,401251289600.0,957717326625,271322952851,686394373774,26718386321,0.5845783487323786,15.01779653828219
465,011170,롯데케미칼,219500.0,34275419.0,7523454470500.0,21454650526504,6583301269686,14871349256818,500876119456,0.5059026145224016,15.020589279982445
253,005720,넥센,4945.0,53543977.0,264774966265.0,4310005396201,2220078517427,2089926878774,17493842309,0.126691019171122,15.13532370923351
22,068790,DMS,6450.0,24573061.0,158496243450.0,378975744314,118662348721,260313395593,10427213478,0.6088670277184233,15.200249211776999
1459,036580,팜스코,6010.0,36727943.0,220734937430.0,1059133659823,719568015287,339565644536,14404709341,0.6500508546193582,15.323803639808549
1554,060980,한라홀딩스,49950.0,10472070.0,523079896500.0,2116875894987,1164491626003,952384268984,33864141812,0.549231978661323,15.446424108543123
492,054180,메디콕스,1060.0,80496729.0,85326532740.0,102191675892,48292550826,53899125066,5521717470,1.5830782528569218,15.452897255896724
518,095500,미래나노텍,4035.0,28816529.0,116274694515.0,405712239461,176530595181,229181644280,7517999019,0.5073473265290948,15.466175803048479
813,067390,아스트,6190.0,25695494.0,159055107860.0,485281814668,318602184805,166679629863,10251923162,0.9542564258795939,15.514660551647236
1572,042520,한스바이오메드,13200.0,10102981.0,133359349200.0,144672780562,77272184896,67400595666,8594150311,1.9786078725602816,15.517455987395053
629,037460,삼지전자,11950.0,16318522.0,195006337900.0,801183439064,420679758168,380503680896,12495379971,0.5124952732147143,15.606275147501075
1,006840,AK홀딩스,25450.0,13247561.0,337150427450.0,4305602849016,3151413655020,1154189193996,21527541547,0.29211019233573626,15.661353002799526
1358,166480,코아스템,17500.0,15867769.0,277685957500.0,138610258171,79651438430,58958819741,17692576416,4.709828974186487,15.695054862042541
315,007680,대원,9650.0,13446474.0,129758474100.0,557754481622,240043139583,317711342039,8230261657,0.4084162474881736,15.766020511588215
997,053280,예스24,9500.0,25000000.0,237500000000.0,462229493582,209445047827,252784445755,15048904693,0.9395356557269597,15.781879468641538
1515,221840,하이즈항공,5200.0,17696167.0,92020068400.0,164566486193,91784678698,72781807495,5811294721,1.2643278803747988,15.83469309644053
1630,004020,현대제철,42000.0,133445785.0,5604722970000.0,35509596510935,18104723778265,17404872732670,352518617860,0.32202033626362553,15.899083583227572
405,060570,드림어스컴퍼니,4820.0,56859847.0,274064462540.0,258676373389,177548052149,81128321240,17076933504,3.3781601585128525,16.048810079151785
1569,004150,한솔홀딩스,3645.0,42008577.0,153121263165.0,636731550000,98383438000,538348112000,9533508000,0.2844279746726408,16.06137668998652
1227,079370,제우스,19750.0,10384000.0,205084000000.0,514708145640,264274653115,250433492525,12751782549,0.8189160240998,16.082771111563755
1664,028080,휴맥스홀딩스,4345.0,12577506.0,54649263570.0,147282815091,20570778978,126712036113,3394171649,0.4312870761642924,16.10091333657239
358,067990,도이치모터스,7700.0,29623706.0,228102536200.0,1105743805503,760300306959,345443498544,14104247709,0.6603179308958568,16.172612740943745
500,096640,멜파스,1595.0,37711371.0,60149636745.0,55947458560,28631112214,27316346346,3699799741,2.201964932759313,16.257538503622484
1254,064800,젬백스링크,1535.0,83095755.0,127551983925.0,230030418331,64649725310,165380693021,7807437431,0.7712628457107957,16.337240618611368
1410,007980,태평양물산,2435.0,48149587.0,117244244345.0,759093784415,595649198215,163444586200,7173212491,0.71733329974927,16.34473319898199
150,161570,THE MIDONG,1485.0,15582830.0,23140502550.0,31815800528,12462179699,19353620829,1411756662,1.1956678677576256,16.391282699681003
422,013570,디와이,5440.0,26319633.0,143178803520.0,855378583556,361542702346,493835881210,8734595386,0.2899319570890279,16.392150659833668
1119,191410,육일씨엔에쓰,3625.0,9363022.0,33940954750.0,53404778383,41067193785,12337584598,2068945294,2.7510210349845985,16.404955147161083
1301,016920,카스,5330.0,23944698.0,127625240340.0,158908223866,119382702411,39525521455,7763102519,3.2289324882228807,16.439978736290087
75,025000,KPX케미칼,58500.0,4840000.0,283140000000.0,764113427483,203419324548,560694102935,17151560080,0.5049812340059938,16.508119301063605
1659,081660,휠라홀딩스,37000.0,60752222.0,2247832214000.0,4063870202347,1845604038085,2218266164262,135749903535,1.013328450036489,16.55862844440584
1633,227840,현대코퍼레이션홀딩스,12600.0,9100836.0,114670533600.0,233468308688,41443565827,192024742861,6910270769,0.5971654063508159,16.59421713464843
423,210540,디와이파워,12650.0,11041708.0,139677606200.0,345479452112,135447846765,210031605347,8399736797,0.6650313697752017,16.628807494287965
790,352700,씨앤투스성진,19600.0,9995531.0,195912407600.0,178096424549,32172738255,145923686294,11746861504,1.3425675610009271,16.677851146307344
1603,034810,해성산업,13850.0,26356298.0,365034727300.0,2299384862673,1032529929552,1266854933121,21865443949,0.2881424840022585,16.69459482054992
472,012700,리드코프,9670.0,26446135.0,255734125450.0,1245453880699,809878362191,435575518508,15223989985,0.5871177662279544,16.798101266617458
1054,049800,우진플라임,4340.0,20000000.0,86800000000.0,269061030832,202629912438,66431118394,5152327965,1.3066165691384732,16.84675365963432
47,036640,HRS,9640.0,16354800.0,157660272000.0,107401975905,16450466732,90951509173,9338077451,1.7334541607232974,16.88359009949274
1649,000850,화천기공,35150.0,2200000.0,77330000000.0,395564416881,93356943472,302207473409,4573840995,0.2558838109716219,16.907015369475037
142,036530,SNT홀딩스,18150.0,16303886.0,295915530900.0,2398003898268,664833923090,1733169975178,17406890111,0.170736589681349,16.99990802567318
1104,002920,유성기업,3330.0,25947500.0,86405175000.0,405877132444,101171459693,304705672751,5068969746,0.283569302205308,17.04590465709203
1071,010600,웰바이오텍,1675.0,58677244.0,98284383700.0,129310782898,85196803640,44113979258,5763323327,2.227964589754761,17.05342180605374
115,255220,SG,1775.0,41340267.0,73378973925.0,238225268686,170848424130,67376844556,4299059389,1.0890829692092712,17.068611360139553
657,007860,서연,17350.0,23479844.0,407375293400.0,2162710132634,1290847740731,871862391903,23827228098,0.4672472367007694,17.097049296900554
144,011810,STX,4300.0,28621454.0,123072252200.0,612927000000,540103000000,72824000000,7182000000,1.689995773371416,17.13620888331941
155,002900,TYM,1855.0,149844591.0,277961716305.0,707236120253,499029296025,208206824228,16186501201,1.3350269249609892,17.17243972945973
82,034220,LG디스플레이,20350.0,357815700.0,7281549495000.0,36323689000000,22562966000000,13760723000000,423834000000,0.5291545724014647,17.180191997338582
1039,082850,우리바이오,4050.0,46177157.0,187017485850.0,612330097968,438698707414,173631390554,10865972247,1.077094903480813,17.211297949121295
1193,101930,인화정공,11700.0,9331705.0,109180948500.0,356529193041,164979836929,191549356112,6332318049,0.569988595712957,17.24186114076217
1528,002200,한국수출포장,25250.0,4000000.0,101000000000.0,321607658942,62269429474,259338229468,5849954539,0.38945280149089045,17.26509143390114
1657,298000,효성화학,255000.0,3190126.0,813482130000.0,2650372784849,2147100745756,503272039093,46825006348,1.6163865003628308,17.372814088998958
1661,090710,휴림로봇,791.0,125349907.0,99151776437.0,107198113067,38231502789,68966610278,5684253739,1.4376779725337452,17.443235469365806
23,004840,DRB동일,5630.0,19930000.0,112205900000.0,804169630014,338773450118,465396179896,6423145528,0.2410975956551129,17.468995449483142
578,002070,비비안,2995.0,29793990.0,89233000050.0,210976473592,108534769280,102441704312,5099000004,0.8710612601507379,17.500098054520418
1252,229000,젠큐릭스,18000.0,6558421.0,118051578000.0,75246891497,26313267484,48933624013,6742332276,2.412483857084399,17.509012188588848
514,009580,무림P&P,4290.0,62368324.0,267560109960.0,1430244881836,828080275438,602164606398,15205888769,0.44433051547230334,17.59582185721827
839,124500,아이티센,4780.0,19907333.0,95157051740.0,570293290312,353068429812,217224860500,5406715068,0.43805783334822307,17.599790361284857
740,099440,스맥,1565.0,30734609.0,48099663085.0,200675504119,129137253631,71538250488,2724665542,0.6723628654165698,17.653419233867933
834,031310,아이즈비전,4560.0,16439898.0,74965934880.0,228937272991,73919587049,155017685942,4228109758,0.48359601309007133,17.730366326975563
1377,192400,쿠쿠홀딩스,20400.0,35562185.0,725468574000.0,981064647272,158871087718,822193559554,40819414523,0.8823574030347932,17.77263545980625
1353,044820,코스맥스비티아이,16150.0,9603921.0,155103324150.0,957265521279,613989454488,343276066791,8726701807,0.4518326185682878,17.773418592759302
1258,000480,조선내화,88000.0,4000000.0,352000000000.0,1303920512936,519095798487,784824714449,19760174929,0.448507792274518,17.81360748398059
1489,053610,프로텍,26000.0,11000000.0,286000000000.0,267077442189,36834989941,230242452248,16011479144,1.2421688407485434,17.86218483800562
1086,008600,윌비스,2095.0,65771912.0,137792155640.0,296087636950,189877168864,106210468086,7699740826,1.2973500458394356,17.89568749830022
1063,104830,원익머트리얼즈,31600.0,12608000.0,398412800000.0,430707439910,59862458289,370844981621,22260108379,1.0743378493582367,17.89806200475912
871,137310,에스디바이오센서,48700.0,103271353.0,5029314891100.0,2032983894528,597401049413,1435582845115,280178253146,3.5033261286269535,17.95041133502692
63,016380,KG동부제철,10750.0,100008897.0,1075095642750.0,2483439411939,1434119637795,1049319774144,59846129513,1.0245643599226242,17.96433038357917
311,047040,대우건설,6050.0,415622638.0,2514516959900.0,10316666553838,7322073023715,2994593530123,139020250816,0.8396855648708754,18.087414927973942
250,290660,네오펙트,3185.0,18906280.0,60216501800.0,51657681200,39665076124,11992605076,3324640956,5.021136059963091,18.112181915862795
789,352480,씨앤씨인터내셔널,23700.0,10013941.0,237330401700.0,163578956346,50128166289,113450790057,13038282418,2.0919237457999222,18.202581758188757
699,019440,세아특수강,15950.0,8570000.0,136691500000.0,589476744273,266900098542,322576645731,7507658427,0.42374890373802343,18.206941795382242
0,095570,AJ네트웍스,5650.0,46822295.0,264545966750.0,1358211005707,1056271592494,301939413213,14507279034,0.8761557954124354,18.235395219875247
1360,196450,코아시아옵틱스,2220.0,41232626.0,91536429720.0,103772795093,23257791810,80515003283,5012102352,1.136886617246491,18.263080697758266
59,119650,KC코트렐,6730.0,17600000.0,118448000000.0,276226346607,252919926015,23306420592,6441392259,5.082204688293389,18.388571171783997
460,004000,롯데정밀화학,81300.0,25800000.0,2097540000000.0,2071717900179,305657916696,1766059983483,114018036633,1.1876946534189963,18.39656305213831
79,058850,KTcs,2640.0,42685000.0,112688400000.0,357023189198,180000490364,177022698834,6092686926,0.6365759913403626,18.49568201495998
1508,172580,하이골드12호,2700.0,13044500.0,35220150000.0,35840910537,4222447188,31618463352,1888596558,1.1139108693519788,18.648847924036087
1675,003280,흥아해운,3195.0,240424899.0,768157552305.0,280809830426,162952697123,117857133303,41002163590,6.517700972160392,18.734561424274343
853,123750,알톤스포츠,4830.0,12746297.0,61564614510.0,47362394376,19376560195,27985834181,3285683630,2.199849184834988,18.73723140836904
1529,017890,한국알콜,13200.0,21605760.0,285196032000.0,544444654139,132115872174,412328781965,15177687103,0.6916714148376101,18.790480398270205
185,002240,고려제강,25600.0,23000000.0,588800000000.0,2343654540862,802202987914,1541451552948,31137733054,0.38197762289312953,18.909533297715836
574,121800,비덴트,16650.0,45673805.0,760468853250.0,622266078533,146373419788,475892658745,40194032228,1.597983997600362,18.91994435731784
220,036190,금화피에스시,33950.0,6000000.0,203700000000.0,310467813899,44080422720,266387391179,10762221536,0.7646758320596452,18.92731898508282
35,078930,GS,42150.0,92915378.0,3916383182700.0,27610878000000,16183634000000,11427244000000,205772000000,0.3427233358017034,19.032634093559864
295,008060,대덕,7670.0,33890150.0,259937450500.0,1609977971674,263444283052,1346533688622,13630792920,0.19304192141379825,19.06987011141535
60,044180,KD,1350.0,21713845.0,29313690750.0,181564705080,138048309229,43516395851,1536168973,0.6736240485165633,19.082334863692108
488,072870,메가스터디,14500.0,11920959.0,172853905500.0,403971184105,84614682255,319356501850,9056526118,0.5412568853261943,19.086115718967555
327,012800,대창,2000.0,91140499.0,182280998000.0,745682497207,505034137997,240648359210,9530128768,0.7574578883412783,19.126813754296588
854,085810,알티캐스트,2440.0,29685769.0,72433276360.0,91982722287,18856275731,73126446556,3781033252,0.9905209369708786,19.157005911462427
1445,208340,파멥신,7240.0,25678786.0,185914410640.0,81612356547,61013818035,20598538512,9698049886,9.02561172151571,19.170288132708414
762,006880,신송홀딩스,5450.0,11828858.0,64467276100.0,265836356627,171450916942,94385439685,3347519937,0.6830214100305274,19.258220208771828
1123,039020,이건홀딩스,6350.0,22584709.0,143412902150.0,673267058071,380279340619,292987717452,7437555590,0.48948434902734533,19.282262890622643
1378,284740,쿠쿠홈시스,40150.0,22437330.0,900858799500.0,795766183246,180352736255,615413446991,46699631668,1.463826966902747,19.290490466915088
1035,070960,용평리조트,6120.0,48133333.0,294575997960.0,912510076793,522367171474,390142905319,15265099442,0.7550464046479076,19.297352046689667
1648,010690,화신,9600.0,34920410.0,335235936000.0,871625576890,596214767819,275410809071,17344271049,1.2172214196341773,19.32833816151232
779,010280,쌍용정보통신,909.0,63964034.0,58143306906.0,126055306651,105392436968,20662869683,3006507107,2.8139028023700092,19.33915498507418
541,142760,바이오리더스,8450.0,28658272.0,242162398400.0,193138112868,92530690986,100607421882,12507741944,2.4070033191390827,19.361000529449363
977,009780,엠에스씨,6110.0,17600000.0,107536000000.0,172859372732,64171973087,108687399645,5552084223,0.9894063189591364,19.36858226222913
190,121440,골프존뉴딘홀딩스,9140.0,42836818.0,391528516520.0,831631300500,338573038954,493058261546,20194519004,0.7940816472526995,19.387860460674926
1654,298040,효성중공업,67100.0,9324548.0,625677170800.0,3844816068085,2835460754292,1009355313793,32146468981,0.6198780174335267,19.463324919754115
239,003920,남양유업,439500.0,720000.0,316440000000.0,965136938377,129722572458,835414365919,16228989369,0.37878209055203316,19.49844151136433
1316,029460,케이씨,23050.0,13554044.0,312420714200.0,1003161938163,227076082025,776085856138,15956802822,0.4025594742245203,19.579154902463205
