,Code,Name,Marcap,Assets,Liabilities,Equity,Profit,P/E,PER
680,053060,세동,21998348820.0,100506336486,91552758951,8953577535,1100540285.0,2.4569339723710786,19.988681123108545
293,001680,대상,824622995000.0,2684781384150,1560795048717,1123986335433,41149308979.0,0.7336592705838595,20.03977747040261
1609,011760,현대코퍼레이션,236137043100.0,1434651483966,1111187803281,323463680685,11780276626.0,0.7300264518103915,20.04511868412554
885,050760,에스폴리텍,62970183690.0,134163763225,68934231933,65229531292,3135033454.0,0.9653631176363044,20.08596865518488
694,039310,세중,67865642915.0,141352925844,55499305044,85853620800,3367210237.0,0.7904808473144792,20.154857623462373
81,011070,LG이노텍,5076594451500.0,6575937948352,3883880343661,2692057604691,251413000000.0,1.8857673931842562,20.192251202205135
1518,054040,한국컴퓨터,65088724500.0,136754316378,34030735543,102723580835,3210823400.0,0.633629824534144,20.271661312795963
920,064090,에프앤리퍼블릭,27473522500.0,41079270575,29191829332,11887441243,1354822011.0,2.3111384475761736,20.278326065666494
636,042940,상지카일룸,95337242595.0,164578030388,106987140906,57590889482,4654469270.0,1.6554222977368251,20.482945973988567
640,248170,샘표식품,206029698600.0,281329566901,80043719294,201285847607,10040875282.0,1.0235677324034331,20.519097470450983
671,003080,성보화학,92092000000.0,171505622770,31754400397,139751222373,4468239914.0,0.6589709802623681,20.610352571144414
658,065710,서호전기,104030000000.0,108653532457,35260582575,73392949882,5035877714.0,1.4174385982203708,20.65776929229064
21,068790,DMS,158496243450.0,388769229883,140028658193,248740571690,7663076573.0,0.6371949793841049,20.68310840171478
17,012030,DB,203185672330.0,513021635537,165697222982,347324412555,9802206072.0,0.5850025652827524,20.72856567567987
1650,010240,흥국,96363482720.0,118611338538,41323945028,77287393510,4648163816.0,1.2468201907667102,20.731516042592077
1089,000700,유수홀딩스,152344600200.0,492107753900,109974553435,382133200465,7310457865.0,0.3986688411648582,20.83926930615036
395,217620,디딤,63525719510.0,82601796059,80039895969,2561900090,3045615267.0,24.796329785834857,20.858090711035302
857,038680,에스넷,102077615250.0,213145661308,138192013545,74953647763,4843924609.0,1.3618765503283408,21.073328651800246
122,018670,SK가스,1190701476000.0,4820984690647,2902034857526,1918949833121,56292689673.0,0.6204964066535448,21.151973425265258
1421,043200,파루,45775724925.0,63639198735,37433876676,26205322059,2155642120.0,1.7468102403755312,21.235308263971017
1578,012450,한화에어로스페이스,2134054500000.0,9867707501903,6837297802622,3030409699281,100125000000.0,0.7042131961583707,21.313902621722846
697,053450,세코닉스,117454855820.0,353354160916,251902784278,101451376638,5510284112.0,1.1577453131967228,21.31557165341314
459,012700,리드코프,255734125450.0,1169175459296,755540306399,413635152897,11990298290.0,0.6182601349496056,21.328420633478668
1561,002220,한일철강,83429562500.0,303682294814,147755545081,155926749733,3909813086.0,0.5350561250257572,21.33850408315913
1428,049120,파인디앤씨,59638696625.0,91753890262,51381397650,40372492612,2788614319.0,1.4772111595426602,21.386498741922296
1474,043370,피에이치에이,245700000000.0,938258733488,337204165806,601054567682,11458322416.0,0.4087815203660386,21.442929521420442
918,038110,에코플라스틱,94463281600.0,673074697674,559353705824,113720991850,4403022985.0,0.8306582633802451,21.454187707357608
23,155660,DSR,89600000000.0,262217054439,94630855348,167586199091,4174227322.0,0.5346502306633665,21.465050436464946
684,001430,세아베스틸,747725181150.0,3251025032626,1502539754826,1748485277800,34738113689.0,0.4276416797119457,21.524633946568347
638,075180,새론오토모티브,104640000000.0,256646549251,34552693618,222093855633,4848851951.0,0.4711521608815367,21.580366044877827
277,064260,다날,584687859200.0,653233339875,390027934859,263205405016,27006796564.0,2.22141281317706,21.64965614542332
96,034310,NICE,642104985000.0,2706664811787,1454248715885,1252416095902,29655191826.0,0.5126930156048105,21.652363227576178
423,187220,디티앤씨,69505072560.0,185744268579,108041164979,77703103600,3209399210.0,0.8944954492139487,21.656723895061965
666,136490,선진,297245050000.0,1151203739185,751144468442,400059270743,13664844113.0,0.7430025292201056,21.752538670910777
1447,005490,POSCO,24848247975000.0,82822614097523,33607143443625,49215470653898,1138780000000.0,0.504886931789038,21.820060042326
1516,000970,한국주철관,218656795000.0,367765641716,77672822575,290092819141,10011171504.0,0.7537476992621509,21.84127950586351
1323,101670,코리아에스이,29389500000.0,29146101125,5987404536,23158696589,1345028305.0,1.2690481041130584,21.850469533427404
675,015750,성우하이텍,479200000000.0,3455700485232,2161645068186,1294055417046,21867589391.0,0.37030871606247895,21.913709436908643
514,003650,미창석유,138651858400.0,331534825594,51998266016,279536559578,6326882241.0,0.49600617038899886,21.91472088756393
1496,039340,한국경제TV,167440000000.0,184947445024,41485797801,143461647223,7627885615.0,1.1671412063164694,21.951037083033132
1507,080720,한국유니온제약,81013212000.0,94697954761,30017865881,64680088880,3683769049.0,1.2525216554711698,21.991935683913717
1546,004150,한솔홀딩스,153121263165.0,641161990000,112121718000,529040272000,6852636000.0,0.289432149628488,22.34487037761819
1497,005430,한국공항,143752517000.0,421215821190,153579375702,267636445488,6389526644.0,0.537118615283827,22.49814814294403
34,006360,GS건설,3568748133000.0,14413147056543,9897807008725,4515340047818,157862000000.0,0.7903608798465949,22.606758643625444
433,084650,랩지노믹스,305717589900.0,129772693389,34707310396,95065382993,13422883990.0,3.2158665991227435,22.775849819439586
1629,004800,효성,2090245680000.0,4643453625307,2142505798627,2500947826680,91683673099.0,0.8357814016355528,22.79845046939768
305,007680,대원,129758474100.0,521098799066,215879695411,305219103655,5682653117.0,0.4251322166474567,22.834135997465637
49,096760,JW홀딩스,259049873870.0,1084379145682,753261473353,331117672329,11330169127.0,0.7823498880259309,22.863725242430796
1456,005670,푸드웰,76100000000.0,146125286947,55793997577,90331289370,3311673098.0,0.8424544864879747,22.979321251834502
788,002790,아모레G,4073434092000.0,7850048623483,1453187838658,6396860784825,176778000000.0,0.6367864221249326,23.04265288667142
1105,008250,이건산업,149503467750.0,399986660463,219116700735,180869959728,6470843651.0,0.8265798697297756,23.10416938089608
53,009440,KC그린홀딩스,113520998800.0,753644286198,535472144445,218172141753,4888729103.0,0.5203276545202592,23.220963241824364
149,002900,TYM,277961716305.0,704017134094,519053543967,184963590127,11942592621.0,1.5027915283983484,23.27482190225837
371,092780,동양피스톤,98368396200.0,351190880213,249936511312,101254368901,4219462063.0,0.9714977957758868,23.313018278462952
1082,142210,유니트론텍,69336333600.0,169697827852,111804983676,57892844176,2966554316.0,1.1976667338922,23.37268298983675
1053,095270,웨이브일렉트로,65648957560.0,60567380127,51979422756,8587957371,2808006000.0,7.644304078835419,23.379208434739812
1329,082660,코스나인,64975546715.0,69844231516,46934660046,22909571470,2776392530.0,2.8361746879501974,23.402867574708537
1108,067920,이글루시큐리티,79721862750.0,64031779479,12049988269,51981791210,3397431540.0,1.533649781861759,23.4653330939525
609,002810,삼영무역,293624473200.0,551478810355,124973373994,426505436361,12505401226.0,0.6884425101476837,23.47981227419756
804,054800,아이디스홀딩스,131933889000.0,810671340563,197883381997,612787958566,5609875812.0,0.21530104688861984,23.518147891577605
15,083660,CSA 코스믹,55952818150.0,34162957139,25384407531,8778549608,2378994298.0,6.373811238591112,23.519525959788577
1027,153490,우리이앤엘,87001200000.0,113277136050,48803893326,64473242724,3693855212.0,1.3494156075325496,23.552953488096815
160,217730,강스템바이오텍,127661117625.0,76300659108,32907590056,43393069052,5416392179.0,2.9419702365835785,23.569400701809855
445,032350,롯데관광개발,1285063530100.0,1162619574678,977688544674,184931030004,54498870282.0,6.948879969317234,23.579636118153324
727,094840,슈프리마에이치큐,80004857600.0,187499852186,13685979969,173813872217,3387553393.0,0.4602904047849356,23.617297889775283
1461,005810,풍산홀딩스,288343925600.0,1003127581877,268192197171,734935384706,12197320875.0,0.39233915198592284,23.639939340367643
211,001210,금호전기,69742683955.0,70385493780,67894288409,2491205371,2945047653.0,27.995557799798917,23.68134311305828
208,002990,금호건설,413963341200.0,1514226322861,1079129918467,435096404394,17437246176.0,0.9514290097997155,23.740178754244134
891,096690,에이루트,96962633824.0,133748203032,45985493578,87762709454,4084015014.0,1.1048272600884326,23.74198760083207
1628,032560,황금에스티,140000000000.0,455450690581,142268865891,313181824690,5889708366.0,0.44702466415021896,23.77027711731695
1179,019540,일지테크,50135085000.0,361867216703,252638595636,109228621067,2102758060.0,0.45899219920800355,23.842536121345315
570,086670,비엠티,98573000900.0,156746653676,80685438433,76061215243,4125998438.0,1.2959693134678358,23.890702427842267
689,234100,세원,179796981390.0,99076834316,24514307983,74562526333,7519978687.0,2.4113584964519257,23.909240820166172
1176,003200,일신방직,274800000000.0,989431972108,250764446628,738667525480,11435623772.0,0.37202122811806276,24.03017146059359
1194,174880,장원테크,73744041315.0,173690064965,88991403993,84698660972,3060274604.0,0.8706636028092414,24.09719742751556
1552,045100,한양이엔지,270000000000.0,545243571526,172071714555,373171856971,11194192682.0,0.7235272300316642,24.119649149344525
1304,030200,KT,7950854553600.0,33547652000000,18209741000000,15337911000000,326475000000.0,0.5183792338865443,24.353639799678383
56,092220,KEC,395052991900.0,376944098602,191582633288,185361465314,16186589569.0,2.131257385297344,24.406190705952778
594,028260,삼성물산,21678901396000.0,55613195016377,21906958178632,33706236837745,886713000000.0,0.6431718112098317,24.44861121467713
60,035600,KG이니시스,502279812000.0,1428598486945,951696654583,476901832362,20443263206.0,1.0532142632212333,24.569453855712393
1193,033240,자화전자,315040000000.0,372273585382,87426651534,284846933848,12796489170.0,1.105997511520035,24.619252657094226
1404,117730,티로보틱스,97409597700.0,72640387498,38248947634,34391439864,3948337277.0,2.832379164268887,24.671042736757567
955,083310,엘오티베큠,248449960350.0,239580650638,64024437330,175556213308,10064991223.0,1.4152159907556987,24.68456800858951
394,192650,드림텍,650818979160.0,652164034436,326916360355,325247674081,26282403633.0,2.000995029400024,24.762536495818683
1026,073560,우리손에프앤지,160285143545.0,417278671339,201502132986,215776538353,6456430219.0,0.7428293398737412,24.825660327484442
657,140070,서플러스글로벌,152390560000.0,257928324401,117972785222,139955539179,6136547943.0,1.0888497939698971,24.833271314018315
133,064960,SNT모티브,732619113600.0,1161994908812,373107337465,788887571347,29477302603.0,0.9286736668307204,24.8536687181628
1481,039130,하나투어,1081680756000.0,659643203346,576844236789,82798966557,43245144111.0,13.063940299971684,25.0127679820787
1610,227840,현대코퍼레이션홀딩스,114670533600.0,221069736170,42069005533,179000730637,4564033882.0,0.6406148913019981,25.124820841546942
243,290660,네오펙트,60216501800.0,54941585806,39461988145,15479597661,2396580650.0,3.8900560026642155,25.126006838117465
1589,005440,현대그린푸드,920376220440.0,3187730383000,921406131000,2266324252000,36589345000.0,0.4061096816255576,25.15421416917958
708,032680,소프트센,79064520210.0,64015820052,17889419563,46126400489,3133384379.0,1.7140838949454753,25.23294643960437
199,204020,그리티,56513541150.0,93271876586,24105615562,69166261024,2238485974.0,0.8170680374119162,25.246323544754986
350,005160,동국산업,205044141960.0,754876024886,225746180128,529129844758,8120696299.0,0.38751195758723056,25.24957644152381
140,071970,STX중공업,148637714240.0,452847903702,284811566590,168036337112,5883648432.0,0.8845569761552802,25.262847696947507
1490,071090,하이스틸,62698244400.0,245085618717,116557453298,128528165419,2481714664.0,0.48781715817388827,25.26408265603898
841,117670,알파홀딩스,74678980850.0,144838266046,64498853510,80339412536,2950005000.0,0.9295435265541235,25.314865856159567
1581,076610,해성옵틱스,81456509502.0,113722700148,86339127453,27383572695,3216536655.0,2.9746487213070356,25.324290763289934
517,201490,미투온,216616346100.0,215931249071,48635599797,167295649274,8546310840.0,1.2948115927702437,25.34618154609504
1212,033320,제이씨현시스템,119465200000.0,148815416169,45771970465,103043445704,4697709097.0,1.1593672861364974,25.43052316208587
1607,004020,현대제철,5604722970000.0,35372987934647,18349368644876,17023619289771,219875000000.0,0.3292321611872345,25.490496736782262
769,208640,썸에이지,355988260010.0,49109609597,3066780522,46042829075,13955431913.0,7.731676509932182,25.50893890130221
513,107590,미원홀딩스,330600000000.0,360838751813,150946726433,209892025380,12920517287.0,1.5750955730760312,25.587210841212507
1118,041520,이라이콤,96412854300.0,262110915818,53019100160,209091815658,3751867808.0,0.4611029561180779,25.697295116427515
358,102260,동성케미컬,271305914880.0,810297237699,399015784125,411281453574,10553278514.0,0.6596599786408437,25.70821138853533
1506,000240,한국앤컴퍼니,1642379652000.0,3900608094000,356083773482,3544524320518,63882478622.0,0.46335685792670234,25.709391486171818
102,091340,S&K폴리텍,66945284120.0,279778961035,158325423167,121453537868,2603807894.0,0.5512007743468,25.710531208643765
3,265520,AP시스템,359877464550.0,394328577368,244163437621,150165139747,13990103356.0,2.3965446651355022,25.723717358789756
747,004170,신세계,2298849763500.0,13066082754922,7874562210809,5191520544113,89222294008.0,0.44280856522985623,25.765418711313078
168,012320,경동인베스트,85732083750.0,586704015064,153514301653,433189713411,3326976172.0,0.19790886324361875,25.768769993463
900,044780,에이치케이,44969062410.0,84748630427,33084037870,51664592557,1743429817.0,0.8704038914153243,25.793445753600988
1420,033540,파라텍,130852691910.0,112205947928,54627532812,57578415116,5056301997.0,2.2725997519448637,25.87912905274198
