,0,1,2,3,4,5,6,7,8,C/M,Max/Current
404,054800,아이디스홀딩스,7620.0,16950.0,13967.993474714518,1491.9624835103207,12850.0,1.087003383246266,0.22682487857005817,0.9199603381302862,1.3190661478599222
372,267980,매일유업,56600.0,101500.0,77916.2629203657,8753.739087272932,71400.0,1.0912641865597437,0.22831796615963185,0.91636838477449,1.4215686274509804
197,088910,동우팜투테이블,2010.0,5010.0,3771.213884650281,412.16763163261885,3465.0,1.0883734154834865,0.22876042518617729,0.9188023023842157,1.4458874458874458
525,131030,디에이치피코리아,4855.0,16150.0,9312.375713121435,2002.0818283647634,7850.0,1.1862898997606923,0.23256444347656946,0.8429642705393747,2.0573248407643314
461,007680,대원,5949.803471116052,19443.753739183412,10600.803816487049,1589.7949956304078,9450.0,1.121778181638841,0.23457298456677783,0.8914418343732347,2.057540078220467
451,200670,휴메딕스,10650.0,50437.435075478425,28577.415468185103,6745.903564792896,23700.0,1.2057981210204685,0.234834150299971,0.8293262218336339,2.128161817530735
393,241710,코스메카코리아,5990.0,41400.0,23179.976894639556,9242.430308917228,16500.0,1.4048470845236094,0.2349164000991159,0.7118212444730986,2.5090909090909093
345,009780,엠에스씨,3095.0,9350.0,5727.384678747941,1091.458904529252,4940.0,1.159389611082579,0.23532996927930222,0.8625228227344999,1.8927125506072875
412,140670,알에스오토메이션,3840.0,29150.0,11935.15237020316,4571.180045749171,8640.0,1.3813833761809213,0.2354997443489748,0.723911998104883,3.3738425925925926
115,038540,상상인,3332.109428494594,27357.136027263292,10581.293432834358,5503.981837009938,6620.0,1.598382693781625,0.2358505159971015,0.6256323994813112,4.132497889314696
375,041830,인바디,13500.0,50600.0,27272.77913610432,8933.411943849915,20900.0,1.3049176620145608,0.2378101105974288,0.7663318760328355,2.4210526315789473
373,237880,클리오,10450.385132747024,42343.60288142011,24558.77721711626,8575.81780380039,18450.0,1.331099036158063,0.23813149170855047,0.7512589017315265,2.2950462266352365
26,005990,매일홀딩스,6210.0,53684.462452501415,18243.452400688606,12698.67891670517,9200.0,1.9829839565965877,0.23818379702833026,0.5042905146425434,5.835267657880588
20,051500,CJ프레시웨이,11700.0,59300.0,31585.859820700898,9792.07103285463,24650.0,1.2813736235578457,0.23937517993186602,0.7804125054669167,2.4056795131845843
43,108230,톱텍,6954.824247641147,34158.69560843636,17657.622246425984,7055.743606569312,12700.0,1.390363956411495,0.24114118785640365,0.7192361362567127,2.689661071530422
16,084110,휴온스글로벌,17909.92071179951,81712.62048998584,36889.9076571712,11591.248915847182,29000.0,1.2720657812817655,0.24803764284802798,0.786122867790984,2.8176765686202017
504,148150,세경하이테크,14081.738532898127,39550.0,24959.83426934594,5381.121705795714,21300.0,1.1718232051336124,0.24821272454638943,0.8533710508710903,1.8568075117370892
286,007720,대명소노시즌,728.0,3750.0,1930.2192339038304,678.7989705617032,1470.0,1.3130743087781158,0.2488888674666095,0.7615715221254707,2.5510204081632653
8,028150,GS홈쇼핑,88600.0,245200.0,173517.19641401793,33406.47712390621,151000.0,1.149120506053099,0.25014394491833913,0.8702307501540588,1.623841059602649
325,141000,비아트론,5030.0,29550.0,15276.458008911024,6303.951477921235,11100.0,1.3762574782802723,0.2538208362415335,0.7266082225032254,2.6621621621621623
97,088130,동아엘텍,4660.0,26926.924080398854,13337.480207533848,6488.369984888751,9070.0,1.4705049842925964,0.25536153525929145,0.6800384974424699,2.9687898655346037
175,081580,성우전자,1280.0,7910.0,3822.0863895680523,1222.322725679201,3040.0,1.257265259726333,0.2611395313000795,0.7953771030129859,2.601973684210526
223,071850,캐스텍코리아,1320.0,5652.919366356396,3664.9977986186245,831.1891612021259,3150.0,1.1634913646408331,0.2677633585946668,0.8594820987852346,1.7945775766210779
383,027050,코리아나,2600.0,9330.0,5615.040749796251,1356.5364530375384,4790.0,1.1722423277236431,0.27152857125153507,0.8530659372639124,1.9478079331941545
484,037760,쎄니트,1000.0,3000.0,1952.3176777855317,291.68588511004816,1775.0,1.0998972832594545,0.2716248211522927,0.9091758068867876,1.6901408450704225
150,041440,에버다임,2190.0,13500.0,7457.102689486553,2772.603704287479,5790.0,1.287927925645346,0.2738277708015072,0.7764409638830736,2.33160621761658
96,171120,라이온켐텍,5956.407508033419,17549.26689103217,10237.336571670801,3052.215839241227,8420.0,1.2158356973480762,0.2757828888799746,0.8224795522792703,2.084235972806671
125,031980,피에스케이홀딩스,1760.662620270151,28476.170703671833,12347.109672176164,7351.9102307208395,8100.0,1.524334527429156,0.2817374207764434,0.6560239776806311,3.515576630082942
41,099190,아이센스,16700.0,39448.93296600088,26836.638256044975,4198.233746365747,24450.0,1.0976130166071565,0.28485241197336963,0.9110679127067123,1.6134532910429809
48,025770,한국정보통신,6370.0,14874.448004342239,10334.181750836626,1715.5279211189984,9360.0,1.1040792468842549,0.285064608508768,0.9057320865526912,1.5891504278143418
177,039830,오로라,6200.0,14450.0,10619.445802770986,1355.2983524299793,9850.0,1.0781163251544148,0.2851085902986922,0.9275436951172904,1.467005076142132
522,289010,아이스크림에듀,6160.0,13300.0,8714.529614664612,1153.412336526936,8070.0,1.079867362411972,0.28814828246663604,0.9260396552465651,1.648079306071871
401,022220,정산애강,1100.0,3480.0,2311.0309698451506,390.4104073313717,2095.0,1.1031174080406447,0.29001418990791283,0.9065218196277025,1.6610978520286397
214,019540,일지테크,1410.0,9400.0,4575.097799511002,1680.179833424402,3655.0,1.2517367440522578,0.29197689299221674,0.7988900259991504,2.5718194254445965
205,080520,오디텍,2405.0,10100.0,6630.480847595762,1712.2484731632414,5700.0,1.1632422539641687,0.2934181618686159,0.8596661586115345,1.7719298245614035
368,049950,미래컴퍼니,10761.835742437552,150476.00506367502,49586.4216842562,32466.06334663179,32000.0,1.5495756776330063,0.29401731504054385,0.6453379556960464,4.702375158239844
192,085810,알티캐스트,500.39863277442913,4399.026786628937,2485.7206945846433,893.8571749757301,2010.0,1.236676962479922,0.2972899040810024,0.8086186048090431,2.1885705406114115
394,020710,시공테크,3745.0,10100.0,6155.8272208638955,1000.5172542219235,5630.0,1.09339737493142,0.2995985845186363,0.9145805751204789,1.7939609236234457
229,048770,TPC,1611.8044801072028,9056.424287627473,4926.910617819664,1225.4992878468825,4295.0,1.1471270355808298,0.3030545968344065,0.8717430319246775,2.1085970401926595
120,063570,한국전자금융,3865.0,14863.651110258346,7692.352504423294,2647.4480364808155,6350.0,1.2113940951847706,0.30606464158941926,0.8254951910158294,2.340732458308401
369,003380,하림지주,3694.0402702697434,14589.033441186237,10163.53641690062,2416.144845226811,8950.0,1.1355906611062145,0.3077418107171336,0.8805989994897181,1.6300596023671774
456,241770,메카로,7289.206215651182,43321.23172682494,18574.558801113708,8763.460181502185,14300.0,1.2989201958820775,0.3128561460078188,0.769870237733054,3.029456764113632
118,011370,서한,596.0,2870.0,1843.2200488997555,519.8346570068662,1590.0,1.1592578923897834,0.31308788010057764,0.8626208254131642,1.8050314465408805
106,015710,코콤,3085.0,12700.0,7723.577832110839,1619.5033383925038,6940.0,1.1129074686038674,0.31425029595700327,0.8985472990440896,1.8299711815561959
22,036830,솔브레인홀딩스,18836.47373628462,89713.22606178881,48495.34412318589,12706.381320197765,42400.0,1.1437581161128747,0.31571776127581064,0.8743107357336667,2.1158779731553965
113,072470,우리산업홀딩스,2800.0,12800.0,6323.20293398533,2039.5142667072262,5350.0,1.1819070904645477,0.316619154929066,0.8460901944559371,2.392523364485981
42,100120,뷰웍스,16400.0,72100.0,40688.997555012225,12465.692281926978,34750.0,1.1709064044607835,0.31688495354040747,0.8540392265259767,2.074820143884892
84,019210,와이지-원,3190.0,20276.251167706592,9148.654704972021,3481.8227406931633,7520.0,1.2165764235335135,0.319978391532141,0.8219787763891782,2.696309995705664
18,041510,에스엠,16696.154781104156,55050.240530849995,33456.42134326449,7710.315179803539,29850.0,1.1208181354527467,0.31998533484720115,0.892205406362431,1.8442291635125627
123,080420,모다이노칩,1715.0,6700.0,4082.303126186069,1076.5219720470532,3595.0,1.135550243723524,0.32539522453062114,0.8806303424505038,1.8636995827538247
445,092730,네오팜,20200.0,57090.90700409059,36701.66617353042,9549.860301637093,32500.0,1.1292820361086284,0.3299788817050806,0.8855183807278836,1.7566432924335567
110,086960,한컴MDS,6420.0,23941.861684197553,16293.308812854546,3744.680310952501,14650.0,1.1121712500242011,0.3303893850130235,0.8991421060185109,1.6342567702523927
72,054050,농우바이오,6530.0,24263.654902657494,13867.547440388213,3330.79896746373,12450.0,1.1138592321596958,0.33520411192759725,0.89777951389878,1.9488879439885538
284,087600,픽셀플러스,2040.0,19200.0,9075.285248573757,4412.04265523919,7280.0,1.2466051165623293,0.3420386293872997,0.8021786423896815,2.6373626373626373
140,104200,NHN벅스,2815.0,13100.0,8010.264873675632,2422.519339484461,7050.0,1.1362077835000897,0.3459083006849734,0.8801207090128345,1.8581560283687943
66,054950,제이브이엠,12250.0,66200.0,41279.01385493072,10475.786269601236,37150.0,1.1111443837128054,0.3467357586929374,0.8999730499996546,1.781965006729475
130,053450,세코닉스,2180.9706219727627,15027.563076042048,8229.949330451163,3223.7315504314947,6970.0,1.180767479261286,0.34795934777221216,0.8469067937284502,2.1560348746114846
315,115960,연우,14250.0,49350.0,27796.04726976365,7868.972010176939,24850.0,1.118553210050851,0.3540579020159291,0.8940120067730515,1.9859154929577465
300,140520,대창스틸,1060.0,6170.0,3052.731945395273,778.9707637084027,2765.0,1.104062186399737,0.3559242968031523,0.905746082347883,2.2314647377938517
469,260660,알리코제약,6017.976481438783,26230.00169896727,12707.165904058793,2762.3598012084562,11700.0,1.086082555902461,0.35770372087548885,0.9207403199373438,2.2418804870912195
149,036560,영풍정밀,4755.0,10250.0,8360.843520782397,786.4938363479836,8100.0,1.032202903800296,0.3700754164492538,0.9688017698054002,1.2654320987654322
266,025980,아난티,3815.936183265911,30104.872264147176,9102.3040217136,4152.372614928168,7760.0,1.1729773223857733,0.3732484381770368,0.852531401004457,3.879493848472574
224,111870,삼본전자,372.0402095588226,2736.168736967002,1356.1179293404846,347.53974560292437,1245.0,1.089251348867859,0.3745875479491574,0.9180617504301237,2.1977258931461865
304,123420,선데이토즈,10500.0,47650.0,24158.46950340194,6540.00340556171,22100.0,1.0931434164435265,0.3764755396406901,0.914793049985552,2.1561085972850678
518,100590,머큐리,4490.0,15100.0,10158.392857142857,1455.2425450986402,9710.0,1.0461784610857732,0.3789945903189086,0.9558598625344982,1.5550978372811535
182,123410,코리아에프티,1495.0,6240.0,3462.7424612876935,944.9700905085642,3190.0,1.0854992041654212,0.3864339911591883,0.9212351295723366,1.9561128526645768
47,054620,APS홀딩스,3815.0,37484.01745033557,10989.210580520145,8638.407542187757,8530.0,1.2883013576225257,0.3879433835474738,0.7762159017246038,4.394374847636057
322,085370,루트로닉,3455.0927156986836,20475.637070315177,10726.626543596338,3660.6647373084916,9710.0,1.1046989231304158,0.39061504444997147,0.9052240199223445,2.1087164850994005
481,048470,대동스틸,3045.0,18500.0,6229.759576202119,2733.252288064162,5480.0,1.1368174409127956,0.39192303973429354,0.8796487140424768,3.375912408759124
35,063080,게임빌,13700.0,97610.27597073746,50814.24252517608,17808.520789950984,45950.0,1.1058594673596536,0.3923723001335366,0.9042740325654549,2.1242715118767674
479,204020,그리티,1320.0,7600.0,3416.420972644377,1088.8673694418792,3165.0,1.0794379060487762,0.40869571130578214,0.9264080818325583,2.401263823064771
251,050860,아세아텍,2075.0,6720.0,3574.250203748981,574.5984910594287,3450.0,1.0360145518112989,0.4144009983657674,0.9652374073816498,1.9478260869565218
210,061250,화일약품,3095.878128696644,16650.0,5793.947062721297,2310.091394651444,5320.0,1.0890877937446046,0.41872208680085665,0.918199621503153,3.1296992481203008
56,023410,유진기업,2700.0,10840.981651569457,5337.327996865431,1109.721898419377,5110.0,1.044486887840593,0.41884414438626005,0.957407902044068,2.121522828095784
371,089600,나스미디어,18400.0,93700.0,42563.091874252554,13998.861493444718,40000.0,1.064077296856314,0.4273625709527449,0.9397813513683428,2.3425
119,078150,HB테크놀러지,1635.0,5994.828472503744,3319.2805104445524,929.1970723694683,3150.0,1.0537398445855721,0.4277209925300782,0.9490008422271367,1.9031201500011885
410,002800,신신제약,4310.0,13800.0,8138.937875751503,1629.467618059103,7860.0,1.0354882793576976,0.4320397632804198,0.9657279758108797,1.7557251908396947
527,099750,이지케어텍,9850.0,31950.0,18662.796780684104,3615.076018830738,18050.0,1.0339499601487039,0.43269718313231736,0.9671647937934819,1.7700831024930748
465,016790,현대사료,6420.0,34200.0,16726.459537572253,4939.081487677692,15900.0,1.051978587268695,0.43355495863905347,0.9505896908000289,2.150943396226415
187,069510,에스텍,6670.0,15400.0,10796.430317848412,1350.8721624717455,10600.0,1.018531162061171,0.442193585823647,0.9818059940123285,1.4528301886792452
510,282880,코윈테크,13600.349932745983,31537.043322309524,24141.948731642206,2832.8380227146713,23750.0,1.0165031044901982,0.44497833594051583,0.98376482627815,1.3278755083077693
505,239610,에이치엘사이언스,20200.0,116300.0,44918.76155268022,19770.818232915008,42350.0,1.060655526627632,0.4483121221890437,0.9428131706243147,2.7461629279811097
136,088390,이녹스,2700.0,64747.26712369493,13187.196475276962,9868.143098925031,12000.0,1.0989330396064134,0.4521203896443104,0.9099735506707064,5.395605593641244
296,154040,솔루에타,1245.0,8443.939616703849,4283.3746795586185,1237.7174648543732,4140.0,1.0346315651107774,0.4538904783575561,0.9665276352678556,2.0395989412328137
336,060560,홈센타홀딩스,557.0125127355177,2056.9020939022057,1006.2139228579402,261.5473428731679,976.0,1.0309568881741191,0.4540165241285594,0.9699726646873222,2.1074816535883256
183,040610,SG&G,819.0,6330.0,2667.3545232273837,948.5516153762796,2565.0,1.0399042975545356,0.45703508171175705,0.9616269519720463,2.4678362573099415
82,046140,SBS콘텐츠허브,4125.0,12700.0,7307.110839445802,1876.141182448993,7110.0,1.0277230435226163,0.4581633705888193,0.9730247913605274,1.7862165963431786
274,001540,안국약품,6340.0,24100.0,12845.778321108395,2616.6282071225583,12600.0,1.0195062159609838,0.46258261908179843,0.9808669965365564,1.9126984126984128
328,215360,우리산업,11250.0,42650.0,27121.31214343928,6457.104045066684,26550.0,1.0215183481521386,0.4647483543425413,0.9789349372029744,1.606403013182674
91,033560,블루콤,2300.0,17832.77100065032,7432.636969457325,3834.949143358695,7120.0,1.0439096867215345,0.4675129746432393,0.9579372743829634,2.5046026686306626
475,219550,MP한강,153.12635698231887,2338.7730391984433,1098.7755458375557,621.8078374061728,1050.0,1.0464529007976722,0.4687384274241736,0.9556091814908604,2.2274028944747077
447,010170,대한광통신,783.3208149400017,7290.0,3429.4236606386767,1713.1576298119203,3315.0,1.0345169413691333,0.4733740094753145,0.9666347258427186,2.1990950226244346
174,101330,모베이스,1995.0,7650.0,4795.597643243853,1059.2911193054274,4730.0,1.013868423518785,0.47531088810696326,0.9863212787802854,1.6173361522198733
191,042110,에스씨디,637.0,2320.0,1577.1833740831296,360.18868507874186,1555.0,1.0142658354232346,0.47544538562287636,0.9859348161744187,1.4919614147909968
413,225330,씨엠에스에듀,1939.180189161812,10493.317280065907,6534.617646002715,1430.474061219552,6450.0,1.013119014884142,0.47641489572859425,0.9870508650105217,1.626870896134249
257,101170,우림기계,1640.0,10600.0,4467.876935615322,1396.8343212629545,4395.0,1.0165817828476271,0.47919545218040827,0.9836886877894088,2.411831626848692
528,036670,KCI,5870.0,14050.0,9261.051344743277,1267.4112495562997,9200.0,1.0066360157329648,0.48079033393499804,0.9934077306700249,1.5271739130434783
409,214430,아이쓰리시스템,10398.460057747834,29641.48219441771,21214.029873610518,2943.4014413073946,21100.0,1.0054042594128207,0.48454850214113193,0.9946247896184794,1.4048095826738252
94,093920,서원인텍,3290.0,12750.0,7912.20456397718,2549.9811136514627,7870.0,1.0053627146095527,0.4933974348959784,0.9946658906963389,1.6200762388818297
374,272290,이녹스첨단소재,27447.098882366976,88773.1160022954,52173.201618856154,11029.051223030732,52400.0,0.9956717866193923,0.5082031613731954,1.0043470282464297,1.6941434351583091
295,036010,아비코전자,3075.0,12000.0,6710.979205615816,1577.0774973303733,6750.0,0.9942191415727134,0.5098698107960461,1.0058144710613217,1.7777777777777777
104,005160,동국산업,1560.0,5899.217546219725,3519.8391077502006,917.0409754714927,3550.0,0.991503974014141,0.5131185917918626,1.0085688269623998,1.661751421470345
245,151910,나노스,148.1517481335132,35997.45326078196,7872.316431541465,7476.107013790157,8210.0,0.9588692364849531,0.5180134472415715,1.0428950705164188,4.38458626806114
507,236200,슈프리마,15601.010423210686,47150.0,26315.670416187815,5103.21462487361,26550.0,0.991174026975059,0.5183122099484151,1.0089045644707588,1.7758945386064031
333,096630,에스코넥,1015.0,3965.0,2174.4702526487367,471.7686133288263,2200.0,0.9883955693857894,0.5215782198337635,1.0117406744563027,1.8022727272727272
533,290740,액트로,5126.560229293341,14549.230060453983,9848.367172636845,2118.249962208759,9970.0,0.9878001176165341,0.5228952322124653,1.0123505577352057,1.4593009087717135
347,057540,옴니시스템,958.9696439272408,3468.054602695775,2117.826292302458,382.5303107429656,2145.0,0.9873316048030107,0.5283157440078083,1.0128309426492195,1.616808672585443
382,265520,AP시스템,18573.586740042127,53846.17803298249,28776.30458161497,7455.228739478884,29350.0,0.9804533077211234,0.530669169957122,1.019936382615006,1.8346227609193353
101,018310,삼목에스폼,4095.0,19466.666666666668,11868.800597663678,2976.7623886316396,12100.0,0.9808926113771634,0.5309539548029123,1.0194795927721485,1.6088154269972452
350,024800,유성티엔에스,1315.0,6078.772098342078,3372.2361373426565,862.1246320528519,3440.0,0.9803012027158885,0.531325005996087,1.0200946374742137,1.7670849123087435
114,014470,부방,1210.0,4221.208434120547,2635.1815827384735,544.0327890084661,2680.0,0.9832767099770423,0.5328284581369445,1.0170077149730803,1.5750777739255772
53,080160,모두투어,7690.0,40450.0,21817.74517794078,6948.106757693562,22400.0,0.9740064811580704,0.5333924748592528,1.0266872134269824,1.8058035714285714
73,122990,와이솔,7456.030076481162,18090.367879934187,12823.529958657593,2044.757670780225,13000.0,0.9864253814351994,0.5343874797363752,1.0137614246554059,1.3915667599949375
331,109610,에스와이,1560.9437368540737,13143.099325051853,3706.9695869802567,1911.2412581520746,3885.0,0.9541749258636439,0.537107446661418,1.0480258628624923,3.3830371493054963
