,Code,Name,Close,Stocks,Marcap,Assets,Liabilities,Equity,Profit,P/E
567,337930,브랜드엑스코퍼레이션,9880.0,29572416.0,292175470080.0,106700360926,42358920817,64341440109,1060451181,4.541015395133049
424,104460,디와이피엔에프,37650.0,10713625.0,403367981250.0,156421358464,67757821851,88663536613,663986328,4.549423547254007
568,288330,브릿지바이오테라퓨틱스,12750.0,19648634.0,250520083500.0,57694179283,3371670635,54322508648,5098009968,4.611717863092897
1478,290720,푸드나무,37400.0,6806034.0,254545671600.0,74696273078,19884015609,54812257469,52763272,4.643955263910862
1486,220100,퓨쳐켐,19200.0,13645971.0,262002643200.0,78079497319,21728569065,56350928254,2662818455,4.649482294577855
1210,254120,자비스,2615.0,22182217.0,58006497455.0,32086154749,19613964939,12472189810,1306471301,4.650867116253421
1177,216050,인크로스,45900.0,8056777.0,369806064300.0,183433619850,104557727004,78875892846,4337313851,4.6884548745713985
705,258830,세종메디칼,4895.0,40666445.0,199062248275.0,52406536861,9954384339,42452152522,1069101609,4.689096699439207
195,090150,광진윈텍,12600.0,17358393.0,218715751800.0,105818099608,59217280658,46600818950,461805865,4.693388586897355
835,185490,아이진,23800.0,21409478.0,509545576400.0,137019373052,28765355910,108254017142,2831114554,4.706943814672614
1358,166480,코아스템,17500.0,15867769.0,277685957500.0,138610258171,79651438430,58958819741,17692576416,4.709828974186487
1300,094360,칩스앤미디어,16250.0,9640315.0,156655118750.0,39945821628,6832728174,33113093454,314752698,4.730911624660557
429,106520,디지탈옵틱,4540.0,13159500.0,59744130000.0,64186126436,51584932098,12601194338,5649888086,4.741148211629144
132,361610,SK아이이테크놀로지,145500.0,71297592.0,10373799636000.0,3018283549000,835201376000,2183082173000,42108393000,4.751905248598263
875,101490,에스앤에스텍,37750.0,21451447.0,809792124250.0,192618806475,23031165356,169587641119,3182857612,4.775065676406025
1117,263050,유틸렉스,25900.0,15479484.0,400918635600.0,126503446952,42708249636,83795197316,6243308927,4.784506134499523
440,042510,라온시큐어,4570.0,38666746.0,176707029220.0,49615830483,13012159898,36603670585,2236810424,4.827576753802764
333,060900,대한그린파워,1120.0,172786805.0,193521221600.0,92963791201,53115940720,39847850481,448376531,4.856503406432765
858,310200,애니플러스,4020.0,29397849.0,118179352980.0,48509161183,24358112612,24151048571,1089319787,4.893342524345172
1090,018000,유니슨,3275.0,121733751.0,398678034525.0,271855368971,190399545735,81455823236,5365168427,4.894408020037066
1473,003670,포스코케미칼,149500.0,77463220.0,11580751390000.0,3495992715093,1130067693847,2365925021246,33894375187,4.894809127933001
263,104620,노랑풍선,16150.0,14296950.0,230895742500.0,89818952039,42655095654,47163856385,0,4.895607785232636
824,068940,아이씨케이,2480.0,34679722.0,86005710560.0,38115679200,20702786628,17412892572,2950494120,4.939197218634285
969,156100,엘앤케이바이오,12300.0,13392743.0,164730738900.0,52923461690,19629977862,33293483828,4898159989,4.947837232986131
1270,314130,지놈앤컴퍼니,38400.0,13496620.0,518270208000.0,110651447407,6389394821,104262052586,6883748498,4.970842172635222
945,317870,엔바이오니아,13150.0,7673055.0,100900673250.0,40513121585,20252616657,20260504928,183945195,4.980165776152763
674,357550,석경에이티,20000.0,5455000.0,109100000000.0,27647355411,5752688461,21894666950,596929645,4.982948598813922
250,290660,네오펙트,3185.0,18906280.0,60216501800.0,51657681200,39665076124,11992605076,3324640956,5.021136059963091
743,204630,스튜디오산타클로스,3295.0,37208655.0,122602518225.0,98624058720,74245499599,24378559121,655440597,5.029112574556904
26,245620,EDGC,3920.0,83692876.0,328076073920.0,163155335055,97932907908,65222427147,3108472709,5.030111393747639
187,098460,고영,19250.0,68654755.0,1321604033750.0,328779576321,68034488393,260745087928,10295833711,5.068567328543258
59,119650,KC코트렐,6730.0,17600000.0,118448000000.0,276226346607,252919926015,23306420592,6441392259,5.082204688293389
725,248070,솔루엠,26900.0,50005551.0,1345149321900.0,640577458826,376623761172,263953697654,274258729,5.096156385970657
32,007700,F&F홀딩스,40050.0,39114367.0,1566530398350.0,365270573610,58003664226,307266909384,1799860377484,5.09827238309044
723,336370,솔루스첨단소재,85100.0,30589758.0,2603188405800.0,873121909517,366616942205,506504967312,3055548564,5.139512095241649
585,335890,비올,2040.0,56223739.0,114696427560.0,24839374735,2795905850,22043468885,880888541,5.203193206947927
1376,294570,쿠콘,84800.0,8077071.0,684935620800.0,211908913162,80410981414,131497931748,3879649440,5.208717823125895
168,094480,갤럭시아머니트리,12000.0,39229838.0,470758056000.0,255945584174,166065864503,89879719671,1847867852,5.237644907251438
1499,137400,피엔티,35000.0,22741198.0,795941930000.0,431855843265,280540113318,151315729947,18305620124,5.2601400414800725
1267,051980,중앙디앤엠,1815.0,84927287.0,154143025905.0,59418342937,30692190928,28726152009,1431724715,5.365947581726451
210,019660,글로본,3955.0,32764319.0,129582881645.0,65015018472,41019708080,23995310392,3582369600,5.400341963828179
1655,298050,효성첨단소재,650000.0,4479948.0,2911966200000.0,2617752010983,2078711341330,539040669653,100631893161,5.402127082311875
1203,020150,일진머티리얼즈,102500.0,46110835.0,4726360587500.0,1122009462467,248978813351,873030649116,17942454522,5.413739588966029
336,001440,대한전선,2260.0,856473009.0,1935629000340.0,1281001736000,925037741000,355963995000,5550471000,5.437710070480583
1556,042700,한미반도체,32300.0,49459877.0,1597554027100.0,373112607326,81988698576,291123908750,27671930880,5.487539769438466
1362,102940,코오롱생명과학,30900.0,11412356.0,352641800400.0,243492472609,179241623393,64250849216,6453911223,5.488515789331913
16,083660,CSA 코스믹,1475.0,37934114.0,55952818150.0,35095125909,24923334762,10171791147,110859346,5.500783228969693
1567,014680,한솔케미칼,338500.0,11335195.0,3836963507500.0,1118586231972,421987658620,696598573352,44975784591,5.508141495376182
538,301300,바이브컴퍼니,38400.0,5394170.0,207136128000.0,91973079335,54408876044,37564203291,1796098678,5.514189303986322
1550,123690,한국화장품,9930.0,16068000.0,159555240000.0,63323484726,34441679628,28881805098,337052956,5.524420632941978
847,131370,알서포트,7490.0,53267083.0,398970451670.0,85190955947,13076459725,72114496222,10402379964,5.532458417816499
1488,203690,프로스테믹스,2825.0,45756948.0,129263378100.0,58055050631,34711434207,23343616424,1291043125,5.537418699490879
1036,032820,우리기술,2265.0,133324108.0,301979104620.0,126504839541,71978034213,54526805328,628286192,5.538177100299163
1304,293490,카카오게임즈,97900.0,74694062.0,7312548669800.0,2168183843463,858080765179,1310103078284,387425421,5.581659024401444
426,227100,에이치앤비디자인,10000.0,4874399.0,48743990000.0,21263858756,12551549282,8712309474,9610727452,5.594841430445725
898,237690,에스티팜,89600.0,18656000.0,1671577600000.0,469748350097,171838216724,297910133373,5660068462,5.61101289531193
651,042600,새로닉스,35150.0,12423574.0,436688626100.0,146262152331,68529267435,77732884896,842771573,5.617810617530178
1640,008770,호텔신라,80200.0,39248121.0,3147699304200.0,2685913245307,2125807808278,560105437029,0,5.619833510091467
1260,067000,조이시티,11050.0,45472500.0,502471125000.0,124716451156,35533922828,89182528328,306075709,5.634187933672236
913,067630,에이치엘비생명과학,15200.0,95498081.0,1451570831200.0,295947670227,40483766225,255463904002,16663480604,5.682097581929367
1398,054780,키이스트,14000.0,18116882.0,253636348000.0,64247862500,20055610256,44192252244,587273547,5.739384962766552
228,121600,나노신소재,51000.0,10848333.0,553264983000.0,109183835668,13808672523,95375163145,1221909199,5.800933542403117
573,126340,비나텍,50400.0,5143207.0,259217632800.0,95022800301,50472255967,44550544334,371707662,5.818506522762524
505,080160,모두투어,23700.0,18900000.0,447930000000.0,242062121526,165160758326,76901363200,3032570004,5.824734196649455
1130,246960,이노테라피,13200.0,5044184.0,66583228800.0,32432525720,21011456771,11421068949,1174130815,5.829859630243267
40,297890,HB솔루션,21250.0,16675289.0,354349891250.0,62140675368,1744940685,60395734683,190274607,5.867134378112653
347,012510,더존비즈온,79700.0,30382784.0,2421507884800.0,803642684155,391889146452,411753537703,20105047319,5.880964370843236
1557,008930,한미사이언스,58900.0,67304611.0,3964241587900.0,931452599905,258199803715,673252796190,10776959738,5.888191791157809
1429,277880,티에스아이,11700.0,18534230.0,216850491000.0,90745879060,54095199316,36650679744,274715833,5.916684015539987
981,033310,엠투엔,11050.0,40342231.0,445781652550.0,140581406381,65440104383,75141301998,7726136047,5.932578231900549
1447,150900,파수,9250.0,11153093.0,103166110250.0,39140610470,22065159354,17075451116,1729540755,6.041779485013519
1303,035720,카카오,128500.0,445361320.0,57228929620000.0,15150086262684,5790327333593,9359758929091,315924132162,6.114359360488139
1081,038620,위즈코프,3530.0,61030201.0,215436609530.0,60102002164,24936943330,35165058834,9128460377,6.126439615727333
1435,321550,티움바이오,18700.0,23821926.0,445470016200.0,74737429021,3766684757,70970744264,9623380588,6.2768119570920895
1590,130660,한전산업,16750.0,32600000.0,546050000000.0,166709294823,79737145873,86972148950,3923077577,6.278446681982325
1325,032500,케이엠더블유,40600.0,39820883.0,1616727849800.0,375641222130,121263082027,254378140103,213266934,6.35560842274172
1294,311690,천랩,40200.0,3909848.0,157175889600.0,66307962914,41623896613,24684066301,6736889264,6.367503947015103
937,064090,에프앤리퍼블릭,2500.0,10989409.0,27473522500.0,27523562489,23212533176,4311029313,7641927705,6.3728452082552565
956,183490,엔지켐생명과학,68500.0,8331345.0,570697132500.0,144710691236,55650495854,89060195382,6446337948,6.407993268509535
910,241840,에이스토리,31250.0,9531760.0,297867500000.0,98530105741,52390807661,46139298080,9351808239,6.455830764558523
821,339950,아이비김영,4460.0,44946655.0,200462081300.0,73627502061,42670283826,30957218235,1745088829,6.475455248539065
1338,078940,코드네이처,3100.0,32452021.0,100601265100.0,42164428954,26639618642,15524810312,2534204091,6.480031837956798
1675,003280,흥아해운,3195.0,240424899.0,768157552305.0,280809830426,162952697123,117857133303,41002163590,6.517700972160392
451,281740,레이크머티리얼즈,4820.0,65730548.0,316821241360.0,113977990318,65409061245,48568929073,4375758551,6.523125945062775
246,950220,네오이뮨텍(Reg.S),11800.0,98532010.0,1162677718000.0,193816510770,15652437767,178164073002,13996333108,6.525882005329707
718,091990,셀트리온헬스케어,85000.0,155019169.0,13176629365000.0,3737337357987,1726117769382,2011219588605,63712940025,6.551561768617931
131,036490,SK머티리얼즈,387700.0,10547673.0,4089332822100.0,2212419631333,1589334309876,623085321457,89096823896,6.563038289102451
281,214870,뉴지랩파마,12850.0,30666778.0,394068097300.0,131204396782,71567019054,59637377728,12347335396,6.607736830705475
502,009900,명신산업,28200.0,52470133.0,1479657750600.0,567273111605,343768496196,223504615409,13042741612,6.620255907880539
539,064550,바이오니아,48150.0,25211579.0,1213937528850.0,258100150510,76515380066,181584770444,17369314677,6.685238667767974
714,049180,셀루메드,7090.0,39606973.0,280813438570.0,93674074943,51733930376,41940144567,220678641,6.695576314034788
649,089980,상아프론테크,66400.0,15944245.0,1058697868000.0,309540933264,151885191710,157655741554,1861884489,6.715250948455794
1578,009420,한올바이오파마,20950.0,52240638.0,1094441366100.0,203848003214,41280015027,162567988187,3261157828,6.732207111040073
1021,244460,올리패스,10350.0,25826572.0,267305020200.0,57738409765,19039548180,38698861585,5532883993,6.907309653357081
1589,052690,한전기술,89900.0,38220000.0,3435978000000.0,688327899286,193724379127,494603520159,1240861595,6.946933978341758
664,063170,서울옥션,31000.0,16917500.0,524442500000.0,173290757197,98608460599,74682296598,6768784619,7.0223135052068635
1070,095270,웨이브일렉트로,4385.0,14971256.0,65648957560.0,55792469253,46502649660,9289819593,1612355439,7.066763450333023
1559,047080,한빛소프트,5540.0,24779836.0,137280291440.0,55868564572,36481526032,19387038540,1874467809,7.081034638516791
565,338220,뷰노,19600.0,11208656.0,219689657600.0,39946891691,8936444652,31010447039,4452630783,7.084375704861957
1186,150840,인트로메딕,5330.0,38234020.0,203787326600.0,47281589178,18577071194,28704517984,1751945155,7.09948610576188
1187,048530,인트론바이오,20500.0,33473559.0,686207959500.0,106553894864,10165081808,96388813056,3516686972,7.119165987668369
402,030350,드래곤플라이,2185.0,29547958.0,64562288230.0,38666368256,29603965906,9062402350,1130940626,7.12419132770021
1503,299030,하나기술,50300.0,7473170.0,375900451000.0,138727947629,86165849457,52562098172,3005139637,7.151549577985518
473,302550,리메드,31000.0,6114616.0,189553096000.0,74913471594,48414916286,26498555308,1550908672,7.153336995046417
483,220630,맘스터치,5010.0,101817531.0,510105830310.0,104594439715,33619167450,70975272265,2453538753,7.187092265112003
767,019170,신풍제약,50000.0,52984990.0,2649249500000.0,427096820697,59776921145,367319899552,418061998,7.2123767409038955
1350,041960,코미팜,8670.0,64185876.0,556491544920.0,120596181421,43465729085,77130452336,1274483274,7.214939470285748
1172,006490,인스코비,3385.0,109848100.0,371835818500.0,76931079345,25682270923,51248808422,1891252756,7.2555017365121595
1016,048260,오스템임플란트,115000.0,14285717.0,1642857455000.0,1085897397887,860168970938,225728426949,28060414410,7.278026419646203
909,088800,에이스테크,14200.0,43723601.0,620875134200.0,346256406267,261053459987,85202946280,3671772881,7.2870148428862525
555,299910,베스파,10550.0,8206916.0,86582963800.0,40176623303,28306637508,11869985795,11285701835,7.294276951575745
164,036620,감성코퍼레이션,2400.0,77338680.0,185612832000.0,36902951773,11737930889,25165020884,111296355,7.375826662556566
781,208640,썸에이지,2605.0,136655762.0,355988260010.0,51771578630,3807159596,47964419034,1302068265,7.421923733875617
1658,093370,후성,19650.0,92606819.0,1819723993350.0,540410591246,295959789156,244450802090,4408035736,7.444131816266359
1274,051160,지어소프트,17600.0,14574555.0,256512168000.0,134011213789,99565887325,34445326464,1058872168,7.446936764210661
203,078130,국일제지,4225.0,127617473.0,539183823425.0,133507696441,61291061819,72216634622,67589866,7.466199806280416
1512,352820,하이브,383500.0,39050817.0,14975988319500.0,3429860989000,1460181470000,1969679519000,20259234000,7.603261431638006
717,068270,셀트리온,209000.0,137934716.0,28828355644000.0,5257335941828,1476414672023,3780921269805,129538275445,7.62469080597566
