,Code,Name,Min,Max,Mean,Std,Current,M/C,Cdf,C/M,Max/Current
333,010470,오리콤,2462.9714280942458,12611.587216754837,5381.859919785282,1244.9770091551259,7430.0,0.7243418465390689,0.9500277565954773,1.3805636175488627,1.6973872431702337
49,005290,동진쎄미켐,6520.0,37700.0,18348.74850294828,8597.48449676854,32550.0,0.5637096314269825,0.9507114652202366,1.773962948741156,1.1582181259600615
564,290550,디케이티,2870.0,15800.0,7979.5730971170615,2930.012847104493,12900.0,0.6185715579160512,0.9534550768927346,1.6166278374792555,1.2248062015503876
60,003800,에이스침대,22800.0,65100.0,36603.04987735078,6696.166143247081,47850.0,0.7649540204253036,0.9534834260629539,1.307268114551531,1.3605015673981191
538,089010,켐트로닉스,3856.180616478881,33600.0,11771.536419460519,7920.553646352009,25100.0,0.4689855147195426,0.9537901084370195,2.132262017938888,1.3386454183266931
335,066130,하츠,3020.0,13650.0,6812.611879576892,2243.2881280162164,10600.0,0.6426992339223483,0.9543250870574609,1.5559377500686755,1.2877358490566038
205,036710,심텍홀딩스,746.4736561924369,3465.0,2114.9438688941814,589.8589675405138,3120.0,0.6778666246455709,0.9557993916469767,1.4752164565158516,1.1105769230769231
541,099320,쎄트렉아이,6042.507671749395,64800.0,21484.848086414047,14118.864063752666,45550.0,0.47167613801128533,0.9558531547584108,2.1200987699235148,1.4226125137211856
106,074600,원익QnC,4940.0,31650.0,15177.489829129374,5459.4053135058475,24500.0,0.6194893807807907,0.9561452101375146,1.6142326745611395,1.2918367346938775
39,099190,아이센스,16700.0,36100.0,26206.238597646116,3156.291750371969,31600.0,0.8293113480267759,0.9562645122881362,1.2058197471665528,1.1424050632911393
525,053270,구영테크,900.0,5290.0,1973.171203974925,883.6114945259585,3485.0,0.5661897285437374,0.9564562605129203,1.7661924079266502,1.5179340028694404
138,077360,덕산하이메탈,3200.0,17050.0,8169.023596419854,2815.6965263671173,13050.0,0.6259788196490309,0.9584955240342735,1.5974981398902162,1.3065134099616857
266,039240,경남스틸,1015.0,11950.0,2425.1972062448644,1586.8918791391288,5180.0,0.4681847888503599,0.9587157701579431,2.135908777505408,2.306949806949807
323,023600,삼보판지,5330.0,18700.0,9161.519202251506,2941.0263374854226,14300.0,0.6406656784791263,0.959696303336737,1.560876497042726,1.3076923076923077
291,085370,루트로닉,3412.617949178477,21725.434440439705,10479.38818975629,3614.6496261891925,16850.0,0.6219221477600172,0.9610027110160761,1.6079182958859228,1.2893432902338104
562,234100,세원,263.8661596720147,6670.8776304295,2419.049100605919,1670.8874740340068,5370.0,0.45047469285026426,0.961310289157726,2.219880530186399,1.2422490931898509
139,033500,동성화인텍,4337.163561513156,14059.088548370188,8198.549459549107,2318.7916506461397,12300.0,0.6665487365487079,0.9615353589554371,1.5002653897115672,1.1430153291357876
262,025950,동신건설,3920.0,62400.0,14139.287459283387,14890.124976049912,40550.0,0.34868773019194543,0.9619441506678986,2.8678955793756225,1.5388409371146732
228,012860,모베이스전자,455.449549601123,2856.1982557756346,1196.5069460169975,556.0031265559194,2185.0,0.5476004329597243,0.9622861807539927,1.8261490309551116,1.3071845564190547
28,043150,바텍,17000.0,45750.0,29341.578519121238,5819.365649417717,39700.0,0.7390825823456231,0.9624613253689567,1.3530287736267637,1.1523929471032746
336,032080,아즈텍WB,1075.0,7050.0,2298.5976913379595,899.5760045396038,3900.0,0.5893840234199896,0.9624763004337897,1.6966866427721425,1.8076923076923077
298,035890,서희건설,584.816123681645,2260.0,1140.5436144489897,368.24792186855206,1800.0,0.6336353413605499,0.9633368679710815,1.5781947986878182,1.2555555555555555
